公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,合同,【合同公示】建筑工程管理岗位虚拟仿真教学与实训系统项目,,,建筑工程管理岗位虚拟仿真教学与实训系统,0.0,,其他,,,,,,,2021-03-19,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/114519574/b2
中标,中标结果,中国矿业大学地学虚拟仿真与大数据中心-MapGIS DataStore、IGServer*1节点、IGServer-X等项目单一来源采购成交结果公告,,JSZJ-D(2021)002,"地学虚拟仿真与大数据中心-MapGISDataStore,IGServer1节点,IGServer-X",430000.0,中国矿业大学,学校,龙**-0516-83592010,江苏中际招标代理有限公司,李**-0516-83205176,武汉中地数码科技有限公司,,430000.0,2021-03-19,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/341761335/b2
中标,中标结果,盐城工学院国家虚拟仿真实验教学一流课程《涤纶筒子纱数字化染色设计虚拟仿真实验》培育项目单一来源公示,,,"涤纶筒子纱数字化染色设计虚拟仿真实验,生产打样数值分析",0.0,盐城工学院,学校,孟**-0515-88168897,,,南京先极科技有限公司,,0.0,2021-03-16,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/242768040/b2
中标,中标结果,面向Web应用的人机结合系统测试虚拟仿真实验,,YCTU2020-CS-09069-2,"虚拟仿真实验教学软件,虚拟仿真实验教学管理软件,人机结合系统测试虚拟仿真实验",248000.0,盐城师范学院,学校,刘**-0515-88258286,,,上海慧凝信息科技有限公司,中标人-021-51816060,248000.0,2021-03-12,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/296549745/b2
中标,中标结果,南通职业大学虚拟仿真实训基地项目[成交公告],,Z320601200604（JT013）,虚拟仿真实训基地项目,420000.0,南通职业大学,学校,吴**-13615237122,南通市公共资源交易中心,,扬州汇鑫网络科技有限公司,,420000.0,2021-03-11,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302014566/b2
中标,合同,扬州工业职业技术学院建筑工程管理岗位虚拟仿真教学与实训系统项目（二次）合同,,YZGY-2020-05-1号,虚拟仿真教学与实训系统项目,275000.0,扬州工业职业技术学院,学校,采购人-13912133969,,,广联达科技股份有限公司,中标人-15062108389,275000.0,2021-03-10,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/296550274/b2
中标,中标结果,中国矿业大学矿山采掘空间煤炭自燃致灾模式与应急处置虚拟仿真项目公开招标中标结果公告,,JSZJ-G(2021)022,煤炭自燃致灾模式与应急处置虚拟仿真项目,279800.0,中国矿业大学,学校,龙**-0516-83592010,江苏中际招标代理有限公司,李**-0516-83205176,徐州德怀科技有限公司,,279800.0,2021-03-05,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/341761611/b2
中标,中标结果,工程 训练中心六模具及装配虚拟仿真软件开发中标（成交公告）,,G21HT0053,"装配虚拟仿真软件开发,微型压力传感模块,六模具",91000.0,工程训练中心,政府及事业单位,,,,南京恒点信息技术有限公司,,91000.0,2021-03-03,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/309489224/b2
中标,中标结果,南京师范大学关于继电保护虚拟仿真软件项目的成交结果公告,,JSYC-ZX2021C2303,"继电保护虚拟仿真软件项目,继电保护教学仿真软件",240000.0,南京师范大学,学校,任**-025-85891187,江苏易采招标代理有限公司,孙*-025-83605189,上海静一信息科技有限公司,,240000.0,2021-03-01,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306600093/b2
中标,中标结果,江苏警官学院信息安全二级等级测评服务采购,,JSHC-2021010005B6,"刑事案件现场痕迹物证处理虚拟仿真实验系统信息安全二级等级测评,信息安全二级等级测评服务",50000.0,江苏警官学院,学校,王**-025-52880400,江苏省华采招标有限公司,倪**-17130468646,江苏金盾检测技术有限公司,,50000.0,2021-02-23,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/253223371/b2
中标,中标结果,江苏农牧科技职业学院食品药品监督管理专业群专项技能实训平台建设项目药品虚拟仿真实训室设备采购项目,,JYHADL2020-7,药品虚拟仿真实训室设备,310000.0,江苏农牧科技职业学院,学校,贾**-0523-86158068,,,江苏海晨信息系统工程股份有限公司,中标人-18932370534,310000.0,2021-01-29,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/296544153/b2
中标,中标结果,FZB2021- 002 盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》培育项目单​一来源评审结果公示,,FZB2021-002,酶活性测试及抑制剂含量检测,248000.0,盐城工学院,学校,,盐城工学院招投标管理办公室,薛**-0515-88168897,北京微瑞集智科技有限公司,,248000.0,2021-01-28,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/242768057/b2
中标,中标结果,FZB2021-002盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》单一来源采购预告,,FZB2021-002,"虚拟仿真实验教学一流课程,系统评价,酶活性测试及抑制剂含量检测,纸基微流控便携式电化学装置测葡萄糖氧化酶实验模块,葡萄糖氧化酶抑制剂含量测定应用模块,乙酰胆碱酯酶浓度的测定应用模块,乙酰胆碱酯酶抑制剂有机磷浓度的测定应用模块,申报平台搭建",0.0,盐城工学院,学校,"王**-15295371365,孟**-0515-88168897,采购人-0515-88298682",,,北京微瑞集智科技有限公司,,0.0,2021-01-22,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/242768036/b2
中标,中标结果,地理与生物信息学院三维地理灾害场景下GIS空间分析综合应用虚拟仿真二期单一来源公告,,,GIS空间分析综合应用虚拟仿真,0.0,南京邮电大学,学校,焦**-025-85866629,,,江苏数字看点科技有限公司,,0.0,2021-01-21,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/241918074/b2
中标,中标结果,应急管理部消防救援局南京训练总队无人机虚拟仿真系统项目中标公告,,0675-206JOC007635,"无人机虚拟仿真系统项目,信息技术服务",825800.0,应急管理部消防救援局南京训练总队,政府及事业单位,,江苏海外集团国际工程咨询有限公司,王**-025-84795407,南京御龙航空科技有限责任公司,,825800.0,2021-01-19,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/225770746/b2
中标,中标结果,儿童戏剧编导虚拟仿真实验教学项目中标公告,,JY2020C290-2,儿童戏剧编导虚拟仿真实验教学项目,199500.0,江苏第二师范学院,学校,周**-025-56226329,,,南京圣女果信息科技有限公司,,199500.0,2021-01-18,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/242770354/b2
中标,中标结果,托幼机构保育安全预警与干预虚拟仿真实验项目采购中标公告,,JY2020C290-1,保育安全预警与干预虚拟仿真实验项目,195000.0,江苏第二师范学院,学校,周**-025-56226329,,,南京圣女果信息科技有限公司,,195000.0,2021-01-18,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/242770347/b2
中标,中标结果,法学实验教学系统虚拟仿真实验平台（法律诊所部分）二标段-装修改造中标公告,,CWZ2020-261,"虚拟仿真实验平台,装修改造",85460.0,常州大学,学校,沈**-13685298837,江苏春为全过程工程咨询有限公司,陈*-17768350522,常州华虹建设有限公司,,85460.0,2021-01-18,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/182840459/b2
中标,中标结果,盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》项目单一来源公示,,,"系统评价,基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测",0.0,盐城工学院,学校,孟**-0515-88168897,,,北京微瑞集智科技有限公司,,0.0,2021-01-18,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/290712375/b2
中标,中标候选人,某院校虚拟仿真教室环境改造项目（二次）竞争性谈判中标候选人公示(2020-GJGXXY-G3029),,2020-GJGXXY-G3029,虚拟仿真教室环境改造项目,378000.0,中央军委后勤保障部,政府及事业单位,"蔡**-025-80838593,许**-025-80838852",江苏省华采招标有限公司,,南京三达建设工程有限公司,,378000.0,2021-01-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/242386405/b2
中标,中标结果,盐城工学院国家虚拟仿真实验教学一流课程《基于微流控便携式电化学装置的酶活性测试及抑制剂含量检测》项目单一来源公示,,,"系统评价,酶活性测试及抑制剂含量检测,乙酰胆碱酯酶浓度的测定应用模块,乙酰胆碱酯酶抑制剂有机磷浓度的测定应用模块,申报平台搭建,纸基微流控便携式电化学装置测葡萄糖氧化酶浓度实验模块,葡萄糖氧化酶抑制剂银离子含量测定应用模块",0.0,盐城工学院,学校,"王**-15295371365,孟**-0515-88168897",,,北京微瑞集智科技有限公司,,0.0,2021-01-15,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/242768037/b2
中标,中标候选人,某院校虚拟仿真教室环境改造项目（二次）成交候选人公示,,2020-GGXY-GC-029,虚拟仿真教室环境改造项目,378000.0,某学院,学校,"宋**-80838852,蔡**-80838593",江苏省华采招标有限公司,张*-025-83603328,南京三达建设工程有限公司,,378000.0,2021-01-11,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/344957992/b2
中标,中标结果,​南京信息职业技术学院物联网虚拟仿真实验实训室建设项目中标结果公告,,,物联网虚拟仿真实验实训室建设项目,0.0,南京信息职业技术学院,学校,,,,,,,2021-01-07,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/281645281/b2
中标,中标结果,扬州大学直肠癌根治术（Miles术）造口护理的虚拟仿真实训系统项目中标结果公告,,YDS2020-12-106,"虚拟仿真实训系统项目,直肠癌根治术Miles术造口护理",96000.0,扬州大学,学校,"刘**-15951079021,陈**-0514-87979359",,,南京言海电子科技有限公司,,96000.0,2021-01-07,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266034100/b2
中标,中标结果,南京信息职业技术学院物联网虚拟仿真实验实训室建设项目中标结果公告,,JITC-2001AH3423,物联网虚拟仿真实验实训室建设项目,1468600.0,南京信息职业技术学院,学校,韦*-025-85842494,江苏省招标中心有限公司,黄*-025-83249912,南京云开数据科技有限公司,,1468600.0,2021-01-06,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306614727/b2
中标,合同,江苏农牧科技职业学院食品药品监督管理专业群专项技能实训平台建设项目药品虚拟仿真实训室设备采购项目合同公告,,JYHADL2020-7,"药品虚拟仿真实训室设备,电脑桌椅,HDMI高清线,网络模块,云终端,光纤熔接盒,桌面云系统软件,金属理线架,终端管理系统软件,光纤跳线,键鼠套装,机柜,台式机,显示器,配线架,光模块,交换机,服务器",0.0,江苏农牧科技职业学院,学校,贾**-0523-86158068,,,江苏海晨信息系统工程股份有限公司,中标人-18932370534,0.0,2021-01-06,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/276356666/b2
中标,中标结果,智能温室大棚物联网系统虚拟仿真软件项目中标结果公告,,YDS2020-12-120,智能温室大棚物联网系统虚拟仿真软件项目,298000.0,实验室与设备管理处,政府及事业单位,"陈**-0514-87977298,张**-13852700201",采购管理办公室,何**-0514-87991766,江苏诺知清科技有限公司,,298000.0,2020-12-31,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/331463531/b2
中标,中标结果,扬州大学β粒子验证相对论动量—动能关系虚拟仿真实验系统项目中标结果公告,,YDS2020-12-117,"β粒子验证相对论动量动能关系虚拟仿真实验系统项目,β粒子验证相对论动量-动能关系虚拟仿真实验系统项目",80000.0,实验室与设备管理处,政府及事业单位,"陈**-0514-87977298,张**-13813175092",采购管理办公室,何**-0514-87991766,上海木圣网络科技有限公司,,80000.0,2020-12-31,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/331463545/b2
中标,中标结果,扬州大学作物机械播种技术评价虚拟仿真实验系统项目中标结果公告,,YDS2020-12-107,作物机械播种技术评价虚拟仿真实验系统项目,210000.0,实验室与设备管理处,政府及事业单位,陈**-0514-87977298,采购管理办公室,何**-0514-87991766,南京易天智能教育科技有限公司,,210000.0,2020-12-31,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/331463526/b2
中标,中标结果,宏微观集成的金属热塑性成形虚拟仿真实验项目成交结果公告,,YDS2020-12-119,金属热塑性成形虚拟仿真实验项目,112000.0,实验室与设备管理处,政府及事业单位,"陈**-0514-87977298,金**-15105271009",,,上海慧凝信息科技有限公司,,112000.0,2020-12-31,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266032917/b2
中标,中标结果,常州大学“面向技术转移人才培养虚拟仿真与实践创新实训平台”空调采购及安装项目成交结果公告,,ZYJS-SJ2020042,及安装项目,145500.0,常州大学,学校,林**-0519-86330056,常州中宇建设工程管理有限公司,"代理联系人-0519-85782055,代理联系人-0519-85785155",江苏大友空调设备有限公司,,145500.0,2020-12-31,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/242681876/b2
中标,合同,无锡市第一中学科技楼实验设备的合同公告,,WXJYCG2020-041,"3D生物虚拟仿真实验室系统,数码生物显微镜,采集器,学生实验台,摇臂升降机构,学生实验操作设备,凝胶成像电泳系统,化学吊装式控制设备,实验设备,3D物理虚拟仿真实验室系统,安培力实验",5625790.0,无锡市第一中学,学校,蒋**-18936071110,,,上海锡鼎实业有限公司,中标人-021-52231891,5625790.0,2020-12-30,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/291142268/b2
中标,中标结果,扬州大学生物发酵虚拟仿真实验软件项目中标结果公告,,YDS2020-12-113,生物发酵虚拟仿真实验软件项目,98000.0,扬州大学,学校,"王**-18036262702,陈**-0514-87977298",,,扬州市荧火虫网络科技有限公司,,98000.0,2020-12-29,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266032982/b2
中标,中标结果,常州常大技术转移中心有限公司面向技术转移人才培养虚拟仿真与实践创新实训平台工程项目中标结果公告,,ZYJS-SC2020178,虚拟仿真与实践创新实训平台工程项目,133990.0,常州常大技术转移中心有限公司,民营企业,张**-0519-86330056,常州中宇建设工程管理有限公司,"代理联系人-0519-85782055,代理联系人-0519-85785155",常州解放建筑工程有限公司,,133990.0,2020-12-29,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/175860360/b2
中标,中标结果,南京中医药大学国家虚拟仿真实验教学云服务及二级等保测评(NZYZB2020-116)成交公示,,NZYZB2020-116,虚拟仿真实验教学云服务及二级等保测评,343350.0,南京中医药大学,学校,,南京中医药大学招投标管理服务中心,,中国移动通信集团江苏有限公司,,343350.0,2020-12-25,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/305676947/b2
中标,中标结果,南京中医药大学护理学院虚拟仿真试验区建设项目中标公告,,02322085088501,"虚拟仿真实验区建设项目,子宫按摩力反馈训练系统,3D视频处理拼接器,虚拟仿真试验区建设项目",0.0,南京中医药大学,学校,,江苏省设备成套股份有限公司,"黄*-18606195359,黄*-025-86630962","北京视睿讯科技有限公司
厦门立方幻境科技有限公司",,"0.0
1500000.0",2020-12-25,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306617947/b2
中标,中标结果,应急管理部消防救援局南京训练总队车载消防泵虚拟仿真系统升级项目中标公告,,0675-206JOC007643,"车载消防泵虚拟仿真系统升级项目,招标监测助理",750000.0,应急管理部消防救援局南京训练总队,政府及事业单位,王**-025-69573188,江苏海外集团国际工程咨询有限公司,王**-025-84795407,北京华如科技股份有限公司,,750000.0,2020-12-24,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/250502840/b2
中标,中标结果,知识产权学院智能手机专利生命周期管理虚拟仿真实验中标（成交公告）,,G20HC0848,智能手机专利生命周期管理虚拟仿真实验,268000.0,知识产权学院,学校,,,,南京恒点信息技术有限公司,,268000.0,2020-12-24,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/309489222/b2
中标,中标结果,虚拟肉鸡养殖仿真实验教学软件项目成交结果公告,,YDS2020-12-118,虚拟肉鸡养殖仿真实验教学软件项目,99800.0,实验室与设备管理处,政府及事业单位,"陈**-0514-87977298,赵**-15995119219",,,南京莱医特电子科技有限公司,,99800.0,2020-12-24,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/266033394/b2
中标,中标结果,扬州大学 信息公告 扬州大学柔性智能制造中生产排程虚拟仿真项目中标结果公告,,YDS2020-11-97,柔性智能制造中生产排程虚拟仿真项目,0.0,扬州大学,学校,,,,,,,2020-12-22,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/174548511/b2
中标,中标结果,扬州大学 信息公告 中华鳖繁殖技术虚拟仿真实验项目成交结果公告,,YDS2020-11-94,虚拟仿真实验项目,0.0,扬州大学,学校,,,,,,,2020-12-22,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/174548577/b2
中标,中标结果,南京林业大学家具智能生产线设计与优化虚拟仿真实验教学软件定制采购中...,,GJCG-20201125,"家具智能生产线设计与优化虚拟仿真实验教学软件定制,家具智能生产线设计与优化虚拟仿真实验教学项目",199000.0,南京林业大学,学校,夏**-025-85427077,"江苏省政府采购中心,南京国景服务项目管理有限公司",,南京恒点信息技术有限公司,,199000.0,2020-12-22,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317196578/b2
中标,中标结果,南京林业大学家具智能生产线设计与优化虚拟仿真实验教学软件定制采购中标公告,,,家具智能生产线设计与优化虚拟仿真实验教学软件定制,0.0,南京林业大学,学校,,,,,,,2020-12-22,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285537545/b2
中标,中标结果,东吴商学院虚拟仿真实验教学平台　　成交公告,,S2020201,虚拟仿真实验教学平台,624800.0,东吴商学院,学校,,,,苏州海赛人工智能有限公司,,624800.0,2020-12-21,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/172925221/b2
中标,中标结果,苏州大学东吴商学院虚拟仿真实验教学平台成交公告,,S2020201,虚拟仿真实验教学平台,624800.0,苏州大学,学校,贺**-15022659592,,,苏州海赛人工智能有限公司,,624800.0,2020-12-21,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/172937460/b2
中标,合同,如东县教育体育局虚拟、仿真实验室软件服务采购项目合同公告,,RDCGJH-2020-11-0149,"虚拟仿真实验室软件服务,科学虚拟实验室软件,生物虚拟实验室软件,数学实验平台软件,物理仿真实验平台软件,实验情景教学视频库,化学虚拟实验室软件,物理虚拟实验室软件,化学仿真实验平台软件",550000.0,如东县教育体育局,政府及事业单位,,,,无锡朗盛信息技术有限公司,中标人-18626066762,550000.0,2020-12-21,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302018177/b2
中标,合同,重大突发公共卫生事件法律处置虚拟仿真实验项目采购合同,,,虚拟仿真实验项目,0.0,,其他,,,,,,,2020-12-18,江苏,,,,,https://www.zhiliaobiaoxun.com/content/306612105/b2
中标,中标结果,关于“集成电路制造虚拟仿真实训室”项目验收结果的公示,,hcitjj2020-210A,集成电路制造虚拟仿真实训室,0.0,电子网络学院,学校,,,,,,,2020-12-18,江苏,,,,,https://www.zhiliaobiaoxun.com/content/172897701/b2
中标,中标结果,江苏电子信息职业学院集成电路制造虚拟仿真实训室采购项目,,JSEIZB2020-062,集成电路制造虚拟仿真实训室,993000.0,江苏电子信息职业学院,学校,罗*-0517-83808166,,,南京维能信息技术有限公司,中标人-15062286598,993000.0,2020-12-18,江苏,淮安,,,,https://www.zhiliaobiaoxun.com/content/330698408/b2
中标,中标结果,“3D银行虚拟仿真实训平台、金融理财规划实训平台”教学实训软件项目成交公告,,,"3D银行虚拟仿真实训平台,金融理财规划实训平台,教学实训软件项目",333000.0,江苏省徐州财经高等职业技术学校,学校,,,,南京悦莱信息科技有限公司,,333000.0,2020-12-18,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/283867545/b2
中标,中标结果,物理虚拟仿真实验室、VEX机器人议标中标结果公示,,,"物理虚拟仿真实验室,VEX机器人",0.0,,其他,,,,"上海矩道网络科技有限公司
南通科赞信息技术有限公司",,"0.0
0.0",2020-12-17,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/282949303/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院茶与食品科技学院虚拟仿真软件开发,,JSNL2020293,虚拟仿真软件开发,496000.0,江苏农林职业技术学院,学校,"曹**-15189148231,采购人-0511-87290893",,,北京欧倍尔软件技术开发有限公司,,496000.0,2020-12-17,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504617/b2
中标,合同,重大突发公共卫生事件法律处置虚拟仿真实验项目采购合同,,YCTU2020-CS-09063,重大突发公共卫生事件法律处置虚拟仿真实验项目,366000.0,盐城师范学院,学校,刘**-0515-88258286,,,南京先极科技有限公司,中标人-025-83215055,366000.0,2020-12-17,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/296518541/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院“影视拍摄--双人对话”虚拟仿真实训教学软件采购及相关服务,,JSNL2020282,虚拟仿真实训教学软件采购及相关服务,245000.0,江苏农林职业技术学院,学校,"耿**-13852970700,采购人-0511-87290893",,,南京茂立科技有限公司,,245000.0,2020-12-17,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504565/b2
中标,中标结果,南京林业大学美丽中国“黄河流碧水，赤地变青山”虚拟仿真实验教学软件定制采购中标公告,,,虚拟仿真实验教学软件定制,0.0,南京林业大学,学校,,,,,,,2020-12-17,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285537541/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院农业机器人虚拟仿真实验室项目,,JSNL2020294,农业机器人虚拟仿真实验室项目,245000.0,江苏农林职业技术学院,学校,"贾**-13861376802,采购人-0511-87290893",,,上海数林软件有限公司,,245000.0,2020-12-17,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504644/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院水环境监测3D虚拟仿真平台建设及相关服务,,JSNL2020288,水环境监测3D虚拟仿真平台建设及相关服务,160000.0,江苏农林职业技术学院,学校,"朱**-13812366409,采购人-0511-87290893",,,南京莱医特电子科技有限公司,,160000.0,2020-12-17,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504521/b2
中标,中标结果,南京林业大学实木板材的缺陷智能识别与优选加工虚拟仿真实验教学软件定制采购中标公告,,,实木板材的缺陷智能识别与优选加工虚拟仿真实验教学软件定制,0.0,南京林业大学,学校,,,,,,,2020-12-17,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285537567/b2
中标,中标结果,南京林业大学美丽中国“黄河流碧水，赤地变青山”虚拟仿真实验教学软件...,,GJCG-20201121,"虚拟仿真实验教学项目,虚拟仿真实验教学软件定制,虚拟仿真实验建设项目",228800.0,南京林业大学,学校,夏**-025-85427077,"江苏省政府采购中心,南京国景服务项目管理有限公司",,南京先极科技有限公司,,228800.0,2020-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317196849/b2
中标,中标结果,南京林业大学户外广告投放规划虚拟仿真实验教学软件定制采购中标公告,,GJCG-20201120,"虚拟仿真实验教学项目,户外广告投放规划虚拟仿真实验教学软件定制",99000.0,南京林业大学,学校,夏**-025-85427077,南京国景服务项目管理有限公司,徐*-19524299792,南京恒点信息技术有限公司,,99000.0,2020-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306624510/b2
中标,中标结果,南京林业大学八角环式木材切削三向力测试仪设计虚拟仿真实验教学软件定制采购中标公告,,,虚拟仿真实验教学软件定制,0.0,南京林业大学,学校,,,,,,,2020-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285490896/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院猪瘟诊断虚拟仿真项目采购及相关服务,,JSNL2020283,猪瘟诊断虚拟仿真项目采购及相关服务,178000.0,江苏农林职业技术学院,学校,采购人-0511-87290893,,,众睿启智（南京）数字技术有限公司,,178000.0,2020-12-16,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504445/b2
中标,中标结果,南京林业大学松材线虫病病害诊断虚拟仿真实验教学软件定制采购中标公告,,GJCG-20201115,"松材线虫病病害诊断虚拟仿真实验教学软件定制,松材线虫病病害诊断虚拟仿真实验教学项目",229000.0,南京林业大学,学校,夏**-025-85427077,南京国景服务项目管理有限公司,徐*-19524299792,南京恒点信息技术有限公司,,229000.0,2020-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306624308/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院污水处理厂核心构筑物3D虚拟仿真平台及水稻播育插一体化生产虚拟仿真实训系统建设及相关服务,,JSNL2020289,污水处理厂核心构筑物3D虚拟仿真平台及水稻播育插一体化生产虚拟仿真实训系统建设及相关服务,492600.0,江苏农林职业技术学院,学校,"史**-18994008610,陆**-13812365859,采购人-0511-87290893",,,上海慧凝信息科技有限公司,,492600.0,2020-12-16,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504561/b2
中标,中标结果,南京林业大学实木板材的缺陷智能识别与优选加工虚拟仿真实验教学软件定...,,GJCG-20201116,"实木板材的缺陷智能识别与优选加工虚拟仿真实验教学软件定制,实木板材的缺陷智能识别与优选加工虚拟仿真实验教学项目",229000.0,南京林业大学,学校,夏**-025-85427077,"江苏省政府采购中心,南京国景服务项目管理有限公司",,南京恒点信息技术有限公司,,229000.0,2020-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317196840/b2
中标,中标结果,南京林业大学多场景局部突发客流超载应急管理虚拟仿真实验教学软件定制采购中标公告,,GJCG-20201119,"虚拟仿真实验教学项目,虚拟仿真实验教学软件定制",229000.0,南京林业大学,学校,夏**-025-85427077,南京国景服务项目管理有限公司,徐*-19524299792,南京恒点信息技术有限公司,,229000.0,2020-12-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306625015/b2
中标,中标结果,南京林业大学聚乳酸纤维成型虚拟仿真实验教学软件定制采购中标公告,,GJCG-20201113,"聚乳酸纤维成型虚拟仿真实验教学软件定制,聚乳酸纤维成型虚拟仿真实验教学项目",179000.0,南京林业大学,学校,夏**-025-85427077,南京国景服务项目管理有限公司,徐*-19524299792,武汉纺友技术有限公司,,179000.0,2020-12-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306625022/b2
中标,合同,幼儿园虚拟仿真实训教学中心建设项目 合同公告,,,虚拟仿真实训教学中心建设项目,0.0,,其他,,,,,,,2020-12-15,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/316965242/b2
中标,中标结果,南京林业大学气候因子对树木生长和分布的影响虚拟仿真实验教学软件定制采购中标公告,,,气候因子对树木生长和分布的影响虚拟仿真实验教学软件定制,0.0,南京林业大学,学校,,,,,,,2020-12-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285489107/b2
中标,中标结果,南京林业大学文化用纸定量和水分控制虚拟仿真实验教学软件定制采购中标公告,,GJCG-20201111,"文化用纸定量和水分控制虚拟仿真实验教学软件定制,文化用纸定量和水分控制虚拟仿真实验教学项目",229000.0,南京林业大学,学校,夏**-025-85427077,南京国景服务项目管理有限公司,徐*-19524299792,南京恒点信息技术有限公司,,229000.0,2020-12-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306626214/b2
中标,中标结果,南京林业大学八角环式木材切削三向力测试仪设计虚拟仿真实验教学软件定...,,GJCG-20201118,"八角环式木材切削三向力测试仪设计虚拟仿真实验教学项目,三向力测试仪设计虚拟仿真实验教学软件定制,八角环式木材切削三向力测试仪设计虚拟仿真实验教学软件",126800.0,南京林业大学,学校,夏**-025-85427077,"江苏省政府采购中心,南京国景服务项目管理有限公司",,南京先极科技有限公司,,126800.0,2020-12-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317196969/b2
